t,u,v,w,backup_u,backup_v,backup_w,snr_u,snr_v,snr_w,cor_u,cor_v,cor_w
231.13,0.4284,-0.0144,-0.0361,0.4284,-0.0144,-0.0361,21.3,23.0,23.4,95.0,90.0,94.0
231.14,0.4592,0.0434,-0.0205,0.4391,0.0434,-0.0205,20.1,21.0,19.3,84.5,80.0,72.0
231.15,0.4592,0.0417,-0.013,0.3168,0.0417,-0.015,18.8,23.3,18.3,84.5,92.0,81.5
231.16,0.4592,-0.0332,-0.0064,0.4449,-0.0326,0.0059,18.1,17.3,17.3,84.5,85.5,81.5
231.17,0.4592,-0.0332,0.0078,0.5303,-0.0794,0.0078,18.4,16.8,20.2,84.5,85.5,91.0
231.18,0.4592,-0.0332,0.0048,0.5337,0.086,-0.0057,20.2,20.1,20.9,84.5,85.5,81.0
231.19,0.4592,-0.033,0.0048,0.3094,-0.1851,-0.0512,18.3,18.6,15.8,84.5,85.5,81.0
231.2,0.4592,-0.0332,0.0019,0.5123,-0.089,0.0019,17.5,17.1,19.0,84.5,85.5,71.0
231.21,0.4592,-0.0332,-0.0087,0.5035,-0.0359,-0.0263,18.8,21.2,20.1,84.5,85.5,74.5
231.22,0.459,-0.0332,-0.0087,0.3317,0.0967,-0.0698,18.25,18.3,15.3,84.5,85.5,74.5
231.23,0.4592,-0.1081,-0.0193,0.5342,-0.1081,-0.0193,17.7,19.2,18.6,84.5,79.0,78.0
231.24,0.4592,-0.0431,-0.013,0.4869,0.0596,-0.0506,20.4,15.7,16.8,84.5,79.5,75.0
231.25,0.4901,-0.0431,-0.013,0.4901,-0.0496,0.0068,18.3,21.1,19.9,74.0,79.5,75.0
231.26,0.4272,-0.0431,-0.0068,0.5039,0.15,-0.0068,20.8,22.4,21.6,72.0,79.5,72.0
231.27,0.4272,-0.0431,0.0242,0.6146,0.2214,0.0242,18.1,19.2,19.0,72.0,79.5,87.0
231.28,0.4272,-0.0431,0.018,0.4798,0.0301,-0.0371,17.1,17.6,17.8,72.0,79.5,79.5
231.29,0.396,-0.0431,0.0112,0.2756,0.0086,-0.0939,16.45,15.1,16.6,72.0,79.5,79.5
231.3,0.3644,-0.0431,0.0112,0.3644,0.0896,-0.0602,15.8,16.6,16.9,70.0,79.5,79.5
231.31,0.3896,-0.0431,0.0112,0.4587,-0.0938,-0.018,17.2,19.3,17.9,78.0,79.5,79.5
231.32,0.3896,-0.0431,0.0112,0.2861,0.2803,-0.0399,16.6,18.8,16.2,78.0,79.5,79.5
231.33,0.3896,-0.0431,0.0112,0.6476,-0.198,-0.0114,18.4,17.5,15.2,78.0,79.5,79.5
231.34,0.3896,-0.0431,-0.0018,0.5764,-0.0229,-0.0018,18.5,16.5,19.8,78.0,79.5,72.0
231.35,0.3896,0.0219,-0.0118,0.4779,0.0219,-0.0118,19.6,19.9,21.5,78.0,80.0,87.0
231.36,0.3896,0.0971,-0.0432,0.4266,0.189,-0.0432,21.6,19.9,19.8,78.0,78.5,79.0
231.37,0.3896,0.0971,-0.0378,0.3152,0.2354,-0.0378,18.6,18.8,18.7,78.0,78.5,74.0
231.38,0.3896,0.097,0.0031,0.3183,-0.017,0.0107,17.7,18.8,17.4,78.0,78.5,81.0
231.39,0.3896,0.097,0.0031,0.4258,-0.1063,-0.0225,15.9,18.8,17.4,78.0,78.5,81.0
231.4,0.3896,0.097,0.0031,0.5851,0.2402,-0.0221,18.2,18.8,16.6,78.0,78.5,81.0
231.41,0.3896,0.0971,0.0031,0.4596,0.1023,0.012,15.8,18.8,16.2,78.0,78.5,81.0
231.42,0.3896,0.135,0.0031,0.5838,0.1102,0.0532,16.3,18.15,18.5,78.0,78.5,81.0
231.43,0.3896,0.135,0.0031,0.3785,0.0726,0.0393,18.5,18.15,17.2,78.0,78.5,81.0
231.44,0.3896,0.1723,0.044,0.6073,0.1723,0.044,16.8,17.5,20.6,78.0,77.0,88.0
231.45,0.3896,0.1231,-0.0316,0.3417,0.026,-0.0316,17.7,22.4,21.1,78.0,84.5,82.0
231.46,0.4147,0.1231,0.0191,0.4147,0.0227,0.0191,19.0,23.1,21.0,86.0,84.5,77.0
231.47,0.3983,0.0739,0.0037,0.4297,0.0739,0.0037,20.9,22.3,22.2,78.0,92.0,84.0
231.48,0.3983,0.032,0.014,0.4969,-0.0279,0.0251,18.9,16.0,19.4,78.0,87.5,82.0
231.49,0.3983,0.032,0.0243,0.3883,-0.0735,0.0243,18.6,21.2,18.8,78.0,87.5,80.0
231.5,0.3983,0.032,0.035,0.3523,-0.0326,-0.0044,17.5,16.8,20.15,78.0,87.5,73.0
231.51,0.3983,0.032,0.0455,0.6014,0.0073,0.0455,16.7,15.8,21.5,78.0,87.5,96.0
231.52,0.3983,0.032,-0.0026,0.3942,-0.2226,-0.0026,17.1,18.8,20.6,78.0,87.5,95.0
231.53,0.3819,0.032,0.0082,0.3819,0.014,0.0082,21.5,17.1,16.4,70.0,87.5,88.0
231.54,0.4549,0.032,0.0176,0.1868,-0.0429,-0.0461,18.0,15.6,15.7,70.0,87.5,80.0
231.55,0.4549,0.032,0.018,0.4534,0.1921,0.0058,16.7,16.4,15.55,70.0,87.5,80.0
231.56,0.4549,0.032,0.0176,0.5064,-0.248,0.0222,15.2,15.8,15.4,70.0,87.5,80.0
231.57,0.455,0.032,0.0269,0.3659,0.2364,0.0269,17.8,15.2,17.7,70.0,87.5,72.0
231.58,0.4549,0.032,0.0006,0.4719,-0.0047,0.0208,20.4,22.7,21.1,70.0,87.5,78.5
231.59,0.4549,0.032,0.0006,0.3363,-0.0202,0.0154,17.5,21.0,16.3,70.0,87.5,78.5
231.6,0.488,0.032,0.001,0.5279,0.2935,0.0418,16.5,16.0,15.95,70.0,87.5,78.5
231.61,0.5208,0.032,0.0006,0.4588,-0.081,-0.0347,15.5,17.1,15.6,73.5,87.5,78.5
231.62,0.5208,-0.0098,-0.0258,0.4644,-0.0098,-0.0258,18.9,22.2,22.3,73.5,83.0,85.0
231.63,0.5137,-0.0184,-0.0406,0.5137,-0.0184,-0.0375,21.1,18.6,16.8,77.0,70.0,84.5
231.64,0.502,0.024,-0.0555,0.3869,-0.0118,-0.0555,17.4,18.8,19.9,79.0,72.0,84.0
231.65,0.502,0.024,-0.0224,0.4979,-0.032,-0.0224,17.9,20.2,21.5,79.0,72.0,90.0
231.66,0.4904,0.024,-0.0311,0.4904,0.0783,-0.0311,21.3,19.0,21.3,81.0,72.0,78.0
231.67,0.4024,0.024,-0.0489,0.4799,-0.1027,-0.0709,17.7,16.1,15.2,78.0,72.0,84.5
231.68,0.4024,0.024,-0.0489,0.383,0.0228,-0.0847,17.5,17.4,16.6,78.0,72.0,84.5
231.69,0.4024,0.024,-0.0666,0.2901,0.0311,-0.0666,16.6,17.9,20.5,78.0,72.0,91.0
231.7,0.4024,0.024,-0.0221,0.466,0.1138,-0.0221,17.1,18.8,17.8,78.0,72.0,82.0
231.71,0.4024,0.024,-0.0772,0.2824,0.0175,-0.0772,19.7,18.9,17.1,78.0,72.0,78.0
231.72,0.4024,0.0663,-0.0672,0.1621,0.0663,-0.0729,16.3,17.4,18.7,78.0,74.0,86.5
231.73,0.3144,0.0229,-0.0572,0.3144,0.0366,-0.0572,18.3,18.2,20.4,75.0,82.0,95.0
231.74,0.3412,0.0229,-0.0489,0.4289,0.3876,-0.0041,19.8,16.1,15.0,73.0,82.0,91.0
231.75,0.3412,0.0229,-0.0489,0.2661,0.1153,-0.0698,16.4,15.4,15.4,73.0,82.0,91.0
231.76,0.3412,0.0229,-0.0406,0.4319,0.5104,-0.0406,18.4,17.6,21.2,73.0,82.0,87.0
231.77,0.3681,0.0229,-0.0429,0.3681,0.0414,-0.0231,20.6,19.0,16.8,71.0,82.0,86.0
231.78,0.3638,0.0229,-0.0452,0.3782,0.0637,-0.0452,20.0,18.9,20.2,76.5,82.0,85.0
231.79,0.3595,0.0229,-0.0409,0.3595,0.0476,-0.0409,20.0,18.7,19.7,82.0,82.0,78.0
231.8,0.4088,0.0229,-0.019,0.4775,-0.0209,-0.019,21.0,20.5,21.7,83.5,82.0,89.0
231.81,0.4088,0.0229,-0.0466,0.2128,0.3302,-0.0682,17.4,18.6,15.6,83.5,82.0,82.5
231.82,0.4088,0.0229,-0.0742,0.3127,0.1273,-0.0742,18.1,18.4,18.1,83.5,82.0,76.0
231.83,0.4088,0.023,-0.0492,0.4479,0.0372,-0.0329,18.4,17.25,15.2,83.5,82.0,73.0
231.84,0.4088,0.0229,-0.037,0.3499,0.1654,-0.0757,17.6,16.1,15.45,83.5,82.0,73.0
231.85,0.4088,0.0229,-0.0241,0.4365,0.1047,-0.0241,18.5,18.9,15.7,83.5,82.0,70.0
231.86,0.4088,0.0229,-0.0099,0.2646,0.2106,-0.0421,19.6,18.2,16.1,83.5,82.0,82.5
231.87,0.4088,0.0229,0.0043,0.4752,0.0683,0.0043,18.0,21.6,22.9,83.5,82.0,95.0
231.88,0.4088,0.0229,-0.0128,0.4987,-0.1174,-0.0389,17.1,22.7,19.0,83.5,82.0,89.0
231.89,0.4088,0.0229,-0.0128,-0.1925,-0.0064,-0.1822,20.9,21.2,19.4,83.5,82.0,89.0
231.9,0.4582,0.0229,-0.0299,0.4582,0.044,-0.0299,19.0,19.6,22.6,85.0,82.0,83.0
231.91,0.4691,0.0229,0.0023,0.4691,0.0942,-0.048,20.7,19.0,17.3,95.0,82.0,77.5
231.92,0.4429,0.0229,0.0023,0.4429,-0.2535,-0.0378,19.9,21.5,18.3,72.0,82.0,77.5
231.93,0.4654,0.0229,0.0023,0.4115,0.1299,-0.0258,19.2,17.6,19.1,75.5,82.0,77.5
231.94,0.4654,0.0229,0.0346,0.6154,0.2503,0.0346,18.7,20.2,19.8,75.5,82.0,72.0
231.95,0.4879,-0.0205,-0.0075,0.4879,-0.0205,-0.0075,18.9,21.4,21.9,79.0,90.0,86.0
231.96,0.4213,0.0071,-0.0214,0.4213,-0.0408,-0.0129,20.2,19.6,18.2,82.0,82.0,84.5
231.97,0.3687,0.0071,-0.0353,0.3687,-0.0142,-0.0353,19.6,19.3,18.3,79.0,82.0,83.0
231.98,0.4008,0.0071,0.0122,0.4372,-0.185,-0.0165,18.7,16.0,19.7,87.0,82.0,83.0
231.99,0.4008,0.0071,0.0122,0.4886,0.1694,-0.0277,20.1,17.7,17.9,87.0,82.0,83.0
232.0,0.401,0.0071,0.0597,0.6222,-0.2347,0.0597,19.45,18.1,20.8,87.0,82.0,83.0
232.01,0.4008,0.0071,-0.0274,0.3907,0.0217,-0.0274,18.8,19.3,23.5,87.0,82.0,98.0
232.02,0.4328,0.0071,-0.0282,0.4328,-0.0534,-0.0184,22.1,20.4,19.2,95.0,82.0,88.0
232.03,0.4343,0.0071,-0.029,0.4501,0.0129,-0.029,19.8,20.0,19.3,96.5,82.0,78.0
232.04,0.4343,0.0071,-0.0196,0.495,-0.0304,-0.0181,20.2,16.5,16.8,96.5,82.0,74.0
232.05,0.4343,0.0071,-0.0196,0.6223,-0.0511,-0.0254,16.1,17.8,17.4,96.5,82.0,74.0
232.06,0.4343,0.0071,-0.0102,0.5426,0.1129,-0.0102,17.8,17.8,15.4,96.5,82.0,70.0
232.07,0.4343,0.0071,-0.0061,0.5061,-0.054,-0.0059,18.7,18.2,17.7,96.5,82.0,73.5
232.08,0.4343,0.0071,-0.0061,0.5083,0.0253,-0.0039,17.3,19.1,15.9,96.5,82.0,73.5
232.09,0.4343,0.0071,-0.0019,0.4772,0.3891,-0.0019,17.4,17.5,16.4,96.5,82.0,77.0
232.1,0.4343,0.0071,-0.0151,0.4865,0.0739,0.0,18.4,15.1,17.8,96.5,82.0,83.5
232.11,0.4343,0.0071,-0.0283,0.4322,-0.1978,-0.0283,19.9,16.9,20.2,96.5,82.0,90.0
232.12,0.4343,0.0071,-0.0308,0.461,-0.0355,-0.0333,18.1,16.4,17.7,96.5,82.0,82.0
232.13,0.4343,0.0071,-0.0333,0.3683,-0.001,-0.0333,19.0,18.8,22.6,96.5,82.0,74.0
232.14,0.4343,0.0071,-0.0003,0.4809,-0.0645,-0.0003,19.5,20.0,23.9,96.5,82.0,93.0
232.15,0.4358,0.0348,-0.018,0.4358,0.0348,-0.0023,21.9,19.9,18.9,98.0,74.0,86.5
232.16,0.4262,0.0535,-0.018,0.4262,0.1964,-0.0201,21.2,16.7,15.8,80.0,78.5,86.5
232.17,0.4575,0.0535,-0.018,0.3481,0.1852,-0.0656,16.9,15.2,16.4,83.0,78.5,86.5
232.18,0.4575,0.0535,-0.018,0.3958,-0.019,-0.0391,17.7,17.1,17.6,83.0,78.5,86.5
232.19,0.4575,0.0535,-0.018,0.4805,0.0379,-0.0233,16.4,18.8,15.7,83.0,78.5,86.5
232.2,0.4575,0.0535,-0.0357,0.527,0.0406,-0.0357,18.8,20.8,17.7,83.0,78.5,80.0
232.21,0.4575,0.0535,-0.0625,0.388,-0.2616,-0.0625,19.9,16.4,19.6,83.0,78.5,78.0
232.22,0.4575,0.0535,-0.0088,0.4936,0.0121,-0.0088,17.4,21.3,19.3,83.0,78.5,80.0
232.23,0.4575,0.0535,-0.0001,0.4379,0.0882,-0.0412,19.0,19.9,17.7,83.0,78.5,84.0
232.24,0.4575,0.0535,-0.0001,0.6227,0.1151,0.027,17.4,19.0,18.2,83.0,78.5,84.0
232.25,0.4575,0.0535,-0.0001,0.6683,0.1874,-0.0962,19.3,17.5,17.3,83.0,78.5,84.0
232.26,0.4888,0.0535,-0.0001,0.4888,0.1054,-0.0226,17.2,16.1,16.9,86.0,78.5,84.0
232.27,0.439,0.0722,0.0086,0.4695,0.0722,0.0086,18.7,19.1,21.6,79.0,83.0,88.0
232.28,0.439,-0.0047,-0.019,0.4401,-0.0047,-0.019,20.4,23.1,23.1,79.0,90.0,92.0
232.29,0.3893,0.0626,-0.044,0.3893,0.0155,-0.0424,20.8,21.8,20.2,72.0,83.0,87.5
232.3,0.3956,0.0626,-0.0691,0.1518,0.0465,-0.0691,18.7,21.6,18.3,72.5,83.0,83.0
232.31,0.3956,0.0626,-0.0242,0.3955,-0.1175,0.0289,17.3,18.0,18.2,72.5,83.0,85.5
232.32,0.3956,0.0626,0.0206,0.4379,0.0168,0.0206,18.7,22.2,21.2,72.5,83.0,88.0
232.33,0.402,0.0626,0.011,0.402,0.1172,0.0157,19.7,20.8,18.65,73.0,83.0,74.0
232.34,0.4054,0.1298,0.011,0.1972,0.1298,0.0773,16.7,15.6,18.65,73.5,76.0,72.0
232.35,0.4054,0.0527,0.0019,0.3277,-0.1256,0.0371,16.2,16.6,16.1,73.5,85.5,72.0
232.36,0.4054,0.0527,-0.005,0.368,0.1385,-0.1059,16.4,18.7,16.15,73.5,85.5,72.0
232.37,0.4054,0.0527,-0.0119,0.4102,-0.1141,-0.0119,17.0,16.3,16.2,73.5,85.5,70.0
232.38,0.4054,0.0527,-0.0371,0.3057,0.0267,-0.0371,16.4,19.7,18.8,73.5,85.5,81.0
232.39,0.4088,0.0527,-0.0195,0.4088,-0.1683,-0.0101,20.0,18.7,16.1,74.0,85.5,79.0
232.4,0.4648,0.0527,-0.019,0.5945,0.0724,-0.0413,17.1,16.0,16.1,71.0,85.5,79.0
232.41,0.5209,0.0527,-0.0195,0.1625,-0.2292,-0.061,17.3,15.6,16.1,82.0,85.5,79.0
232.42,0.5209,0.0527,-0.0018,0.2576,-0.1253,-0.0018,17.3,15.7,20.9,82.0,85.5,77.0
232.43,0.5209,-0.0244,0.0504,0.4829,-0.0244,0.0504,21.1,23.4,22.6,82.0,95.0,88.0
232.44,0.5209,-0.0058,0.0192,0.5367,0.0699,0.0192,19.6,17.8,18.9,82.0,97.0,75.0
232.45,0.5209,-0.0058,0.0009,0.5737,-0.0128,0.0009,20.3,21.6,23.3,82.0,97.0,91.0
232.46,0.4473,0.0128,-0.0454,0.4473,0.0128,-0.0454,22.4,23.8,23.3,93.0,99.0,97.0
232.47,0.4704,0.0318,-0.0155,0.3826,-0.0187,-0.0155,21.2,21.2,19.8,91.0,95.0,76.0
232.48,0.4704,0.0318,-0.0006,0.518,0.1915,-0.0006,20.9,18.6,17.4,91.0,95.0,84.0
232.49,0.4704,0.032,0.0216,0.529,0.1609,0.0216,19.0,20.05,20.9,91.0,95.0,71.0
232.5,0.4704,0.0318,0.0109,0.3803,0.0125,0.0109,20.5,21.5,21.8,91.0,95.0,79.0
232.51,0.4704,0.0318,0.0102,0.5499,0.0202,0.0534,20.5,18.0,18.4,91.0,95.0,88.0
232.52,0.4704,0.0508,0.0094,0.4717,0.0508,0.0094,19.4,22.4,24.0,91.0,91.0,97.0
232.53,0.4934,-0.0071,-0.0252,0.4934,-0.1061,-0.015,21.6,23.6,22.4,89.0,87.0,83.5
232.54,0.4672,-0.065,-0.0597,0.4289,0.1923,-0.0597,20.4,21.0,22.2,83.5,82.0,70.0
232.55,0.4672,-0.065,-0.0254,0.4628,0.0919,0.0381,19.1,20.25,16.8,83.5,82.0,75.0
232.56,0.4672,-0.065,0.009,0.5538,-0.072,0.009,18.3,19.5,21.8,83.5,82.0,80.0
232.57,0.4672,-0.0238,0.0027,0.6076,-0.0238,0.0027,19.6,20.7,22.4,83.5,77.0,97.0
232.58,0.4411,0.053,-0.0286,0.4411,0.001,-0.0286,19.7,21.2,20.5,78.0,76.5,72.0
232.59,0.4492,0.053,-0.0348,0.2698,-0.0777,0.0196,17.4,16.5,15.0,80.5,76.5,78.5
232.6,0.4492,0.053,-0.0348,0.5398,0.1035,0.0002,17.7,18.9,16.1,80.5,76.5,78.5
232.61,0.4574,0.053,-0.0409,0.4574,-0.0348,-0.0409,20.2,21.5,22.2,83.0,76.5,85.0
232.62,0.4725,0.053,-0.0201,0.4725,0.0092,-0.0273,20.7,19.3,19.4,82.0,76.5,86.5
232.63,0.4168,0.053,0.0006,0.521,0.023,0.0006,17.0,17.7,21.3,78.0,76.5,88.0
232.64,0.4168,0.1298,-0.0082,0.5035,0.1298,-0.0082,18.6,20.4,20.8,78.0,76.0,73.0
232.65,0.3611,0.0958,-0.0457,0.3611,0.0684,-0.0457,20.9,22.2,20.7,74.0,75.0,83.0
232.66,0.3878,0.0958,-0.0088,0.494,0.026,-0.0179,18.7,18.0,15.6,79.0,75.0,84.5
232.67,0.3878,0.0958,-0.009,0.3665,0.1633,-0.0407,19.2,17.2,16.25,79.0,75.0,84.5
232.68,0.3878,0.0617,-0.0088,0.3368,0.0617,-0.0326,17.0,19.7,16.9,79.0,74.0,84.5
232.69,0.3878,0.0465,-0.0088,0.4343,-0.021,-0.0352,15.6,20.2,17.2,79.0,75.5,84.5
232.7,0.3878,0.0465,-0.0088,0.3917,-0.0227,0.0402,18.2,16.9,18.3,79.0,75.5,84.5
232.71,0.3878,0.0465,-0.0088,0.353,-0.1,-0.028,19.2,19.2,21.2,79.0,75.5,84.5
232.72,0.3878,0.0465,0.0281,0.5197,0.2098,0.0281,16.8,19.8,20.6,79.0,75.5,86.0
232.73,0.3878,0.0465,0.0318,0.5807,0.1017,0.0346,18.4,21.6,17.1,79.0,75.5,86.0
232.74,0.3878,0.047,0.0318,0.5215,0.1237,-0.0371,19.0,18.7,15.6,79.0,75.5,86.0
232.75,0.388,0.047,0.034,0.2077,0.1549,-0.0366,17.35,18.7,18.2,79.0,75.5,86.0
232.76,0.3878,0.0465,0.0355,0.5892,-0.0424,0.0355,15.7,15.8,20.8,79.0,75.5,86.0
232.77,0.4145,0.0465,-0.0175,0.4145,0.0446,-0.0175,19.7,20.4,21.5,84.0,75.5,85.0
232.78,0.4425,0.0314,-0.0213,0.5632,0.0314,-0.0033,19.6,17.7,15.8,79.0,77.0,88.0
232.79,0.4425,-0.0562,-0.0213,0.3788,-0.1083,-0.0447,18.3,16.1,17.6,79.0,86.0,88.0
232.8,0.4425,-0.0562,-0.025,0.4803,-0.1421,-0.025,19.4,16.5,21.0,79.0,86.0,91.0
232.81,0.4425,-0.1438,-0.0274,0.4411,-0.1438,-0.0274,19.0,23.8,19.9,79.0,95.0,80.0
232.82,0.4425,-0.075,-0.013,0.4529,0.0067,-0.013,15.1,19.2,22.8,79.0,83.0,94.0
232.83,0.4425,-0.075,-0.0173,0.4306,0.0428,-0.0173,21.7,21.0,20.5,79.0,83.0,72.0
232.84,0.4425,-0.075,-0.0534,0.3404,0.0349,-0.0721,18.3,18.85,17.9,79.0,83.0,78.0
232.85,0.4425,-0.075,-0.0895,0.3653,0.0045,-0.0895,16.0,16.7,18.4,79.0,83.0,84.0
232.86,0.4425,-0.0063,-0.0532,0.4879,-0.0063,-0.0532,20.5,22.0,20.0,79.0,71.0,88.0
232.87,0.4425,0.0484,-0.034,0.7006,0.2502,0.0342,16.5,15.1,18.4,79.0,74.0,85.0
232.88,0.4425,0.1032,-0.0149,0.5035,0.2354,-0.0149,18.1,17.2,16.8,79.0,77.0,82.0
232.89,0.4425,0.1581,-0.017,0.4909,0.0468,-0.0434,16.7,15.4,16.6,79.0,76.0,78.5
232.9,0.4425,0.213,-0.0195,0.3346,0.0791,0.0194,16.5,15.5,16.4,79.0,76.0,78.5
232.91,0.4425,0.2128,-0.0195,0.4829,0.2654,0.0047,18.1,15.6,15.7,79.0,76.0,78.5
232.92,0.4425,0.2128,-0.0195,0.5621,0.166,0.0135,17.9,18.0,16.7,79.0,76.0,78.5
232.93,0.4425,0.2128,-0.023,0.443,0.0708,-0.024,15.2,17.6,19.35,79.0,76.0,75.0
232.94,0.4705,0.2128,-0.0259,0.4705,0.0209,-0.0259,19.2,18.8,22.0,74.0,76.0,72.0
232.95,0.4179,0.2128,-0.0378,0.4862,0.2237,-0.0378,18.8,17.5,17.0,73.5,76.0,72.0
232.96,0.4179,0.1902,-0.0062,0.4809,0.1902,-0.0062,18.7,18.4,16.1,73.5,75.0,83.0
232.97,0.4179,0.0985,0.0115,0.5214,-0.0895,0.0115,16.5,22.3,17.7,73.5,88.0,87.0
232.98,0.4179,0.0068,-0.024,0.446,-0.1055,-0.024,19.5,19.1,16.3,73.5,83.5,71.0
232.99,0.4179,0.007,0.0027,0.6044,0.3223,0.0027,17.1,17.1,20.4,73.5,83.5,84.0
233.0,0.4179,0.0068,0.0291,0.6537,-0.0891,0.0291,16.4,15.1,18.8,73.5,83.5,87.0
233.01,0.3653,0.1031,-0.0089,0.3653,0.1031,-0.0409,19.0,20.2,15.7,73.0,79.0,87.5
233.02,0.3957,0.082,-0.0089,0.4071,0.1182,-0.0381,15.2,20.55,15.9,79.0,77.5,87.5
233.03,0.3957,0.082,-0.0469,0.3883,0.1263,-0.0469,16.8,20.55,21.0,79.0,77.5,88.0
233.04,0.3957,0.0611,-0.0356,0.5522,0.0817,0.0049,17.1,20.9,17.7,79.0,77.5,82.0
233.05,0.3957,0.0611,-0.0242,0.429,0.0935,-0.0242,16.9,18.0,19.3,79.0,77.5,76.0
233.06,0.3957,0.0611,-0.0869,0.2375,0.0774,-0.0869,19.2,22.7,19.3,79.0,77.5,84.0
233.07,0.4261,0.0191,-0.0494,0.4261,0.0191,-0.0494,20.2,22.4,20.8,85.0,76.0,73.0
233.08,0.4326,-0.0163,-0.0257,0.4747,0.0671,-0.0257,18.1,16.1,15.4,87.5,74.0,78.0
233.09,0.4326,-0.0163,-0.0324,0.5611,-0.0102,-0.0313,16.4,20.0,20.3,87.5,74.0,87.0
233.1,0.4326,-0.0163,-0.0391,0.453,-0.0287,-0.0391,19.4,20.4,22.9,87.5,74.0,96.0
233.11,0.4392,-0.0163,-0.0396,0.4392,0.0257,-0.0508,22.3,20.1,18.5,90.0,74.0,90.5
233.12,0.4562,-0.0163,-0.0401,0.3929,0.0019,-0.0401,20.2,19.9,20.1,87.5,74.0,85.0
233.13,0.4562,-0.0163,-0.0126,0.3937,0.0222,-0.0126,17.2,19.5,18.7,87.5,74.0,71.0
233.14,0.4562,-0.0163,-0.0188,0.2228,0.2181,-0.0393,19.0,18.6,17.2,87.5,74.0,73.0
233.15,0.456,-0.0163,-0.022,0.351,0.1177,-0.0309,18.15,16.3,17.9,87.5,74.0,73.0
233.16,0.456,-0.0163,-0.0249,0.3497,0.0693,-0.0249,18.15,18.2,18.6,87.5,74.0,75.0
233.17,0.4562,-0.016,0.0007,0.4166,-0.2103,0.0007,17.3,18.1,18.5,87.5,74.0,77.0
233.18,0.4562,-0.0163,-0.0123,0.4288,-0.0823,-0.0123,18.3,18.0,21.0,87.5,74.0,82.0
233.19,0.4732,-0.0517,-0.007,0.4732,-0.0517,-0.0023,19.5,18.2,18.1,85.0,72.0,76.5
233.2,0.4481,0.0427,-0.007,0.5598,0.3049,0.0329,16.7,17.7,18.7,80.5,71.5,76.5
233.21,0.4481,0.0427,-0.0017,0.4162,0.0227,-0.0017,15.6,15.2,15.8,80.5,71.5,71.0
233.22,0.4481,0.064,0.003,0.425,0.1371,0.0088,18.7,17.0,15.7,80.5,71.0,73.5
233.23,0.4481,0.064,0.003,0.411,-0.2861,-0.0102,17.2,17.0,15.7,80.5,74.5,73.5
233.24,0.4481,0.064,0.0075,0.3982,-0.23,0.0075,18.6,17.0,15.6,80.5,74.5,76.0
233.25,0.4481,0.0858,-0.0229,0.4048,0.016,-0.0267,16.7,18.8,18.8,80.5,74.5,78.0
233.26,0.4481,0.0858,-0.0533,0.3146,0.116,-0.0533,18.6,16.5,19.3,80.5,74.5,80.0
233.27,0.4481,0.0346,-0.0443,0.3996,0.0346,-0.0257,18.1,18.2,16.1,80.5,78.0,77.0
233.28,0.4481,0.081,-0.0443,0.2349,0.069,-0.0851,17.7,18.0,15.9,80.5,74.0,77.0
233.29,0.423,0.081,-0.0353,0.423,-0.0998,-0.0353,16.1,16.85,19.0,76.0,74.0,74.0
233.3,0.4446,0.081,-0.0238,0.4832,0.1651,-0.0293,17.1,15.7,18.0,81.5,74.0,76.0
233.31,0.4663,0.1274,-0.0238,0.4663,0.1274,-0.0534,20.5,17.9,15.3,87.0,70.0,76.0
233.32,0.4634,0.2046,-0.0124,0.4886,0.0258,-0.0124,17.4,17.5,17.7,89.0,81.0,78.0
233.33,0.4634,0.2046,-0.0122,0.5249,-0.1191,-0.0251,18.6,17.2,16.2,89.0,81.0,84.5
233.34,0.4634,0.2046,-0.0122,0.4171,-0.0535,-0.0157,17.5,18.5,17.3,89.0,81.0,84.5
233.35,0.4634,0.2046,-0.012,0.4688,-0.0793,-0.012,16.0,17.8,21.2,89.0,81.0,91.0
233.36,0.4605,0.2046,-0.0144,0.4605,-0.1157,-0.0144,21.6,18.5,18.4,91.0,81.0,72.0
233.37,0.3997,0.2046,0.0027,0.2719,-0.0625,-0.0595,15.9,15.9,16.8,71.0,81.0,80.0
233.38,0.3388,0.205,0.0198,0.5739,-0.0902,0.0198,18.4,19.1,19.1,81.5,81.0,88.0
233.39,0.4058,0.2046,-0.0148,0.4058,0.0457,-0.0148,20.4,22.3,21.8,92.0,81.0,91.0
233.4,0.4304,0.2046,-0.015,0.4698,0.023,0.0001,18.6,21.4,20.25,81.5,81.0,77.0
233.41,0.4304,0.205,-0.0146,0.3434,0.3874,-0.0146,17.4,20.7,18.7,81.5,81.0,73.0
233.42,0.4304,0.2046,-0.0391,0.2894,-0.2154,-0.0391,17.6,20.0,22.0,81.5,81.0,96.0
233.43,0.4304,0.2818,-0.0001,0.4287,0.2818,-0.0001,18.8,22.0,19.1,81.5,92.0,77.0
233.44,0.4304,0.1963,-0.0137,0.4181,-0.0302,-0.0173,18.7,21.1,18.0,81.5,77.0,82.5
233.45,0.4304,0.1108,-0.0137,0.5076,-0.0448,0.0123,15.6,20.8,17.9,81.5,76.5,82.5
233.46,0.4304,0.0253,-0.0273,0.423,-0.0344,-0.0273,16.1,19.5,19.5,81.5,76.5,88.0
233.47,0.4304,-0.0602,0.0092,0.4929,0.0266,0.0092,18.7,16.4,17.4,81.5,76.5,82.0
