t,u,v,w
45.16,0.371,0.2262,-0.0842
45.17,0.371,0.2262,-0.0358
45.18,0.3709,0.2262,0.0126
45.19,0.3709,0.2262,0.0017
45.2,0.371,0.2262,-0.0025
45.21,0.371,0.226,-0.0068
45.22,0.3709,0.2262,-0.0162
45.23,0.358,0.143,-0.0256
45.24,0.364,0.0597,-0.0184
45.25,0.3701,0.067,-0.0398
45.26,0.36,0.067,-0.0613
45.27,0.35,0.067,-0.0413
45.28,0.35,0.0743,0.0043
45.29,0.35,0.0344,-0.0093
45.3,0.35,0.0388,-0.0093
45.31,0.35,0.0388,-0.0093
45.32,0.35,0.0388,-0.0228
45.33,0.35,0.0388,-0.0152
45.34,0.35,0.0388,-0.0152
45.35,0.33,0.0388,-0.0152
45.36,0.3359,0.0388,-0.0152
45.37,0.339,0.039,-0.0152
45.38,0.339,0.0388,-0.0076
45.39,0.339,0.0388,-0.0238
45.4,0.3419,0.0432,-0.04
45.41,0.369,0.0109,-0.0512
45.42,0.383,0.0109,-0.0512
45.43,0.3961,-0.0215,-0.0512
45.44,0.401,0.0037,-0.0625
45.45,0.4052,0.0037,-0.0546
45.46,0.4144,0.0037,-0.0546
45.47,0.3708,0.0037,-0.0467
45.48,0.3708,0.0037,-0.018
45.49,0.371,0.004,-0.018
45.5,0.3708,0.0037,0.0108
45.51,0.371,0.0037,-0.0078
45.52,0.3708,0.0289,-0.0265
45.53,0.3273,-0.017,-0.0006
45.54,0.3655,-0.0067,-0.0006
45.55,0.3655,-0.0067,-0.0006
45.56,0.3655,-0.0067,-0.0006
45.57,0.3655,-0.0067,0.0252
45.58,0.4037,-0.0067,0.0005
45.59,0.3966,-0.0067,-0.0227
45.6,0.3895,-0.0067,-0.0066
45.61,0.3913,-0.0067,0.0095
45.62,0.3913,-0.0067,0.0
45.63,0.3913,-0.0067,-0.009
45.64,0.391,-0.0067,-0.009
45.65,0.391,-0.0067,-0.0274
45.66,0.3913,-0.0067,0.0054
45.67,0.3913,-0.0067,0.0382
45.68,0.3932,-0.0067,-0.0012
45.69,0.3506,-0.0067,0.016
45.7,0.3506,-0.0067,0.0154
45.71,0.351,-0.0067,0.0154
45.72,0.351,-0.0067,0.0154
45.73,0.3506,0.0036,0.0154
45.74,0.351,-0.074,0.0147
45.75,0.3506,-0.1517,0.0006
45.76,0.351,-0.0896,0.0006
45.77,0.3506,-0.0274,-0.0134
45.78,0.351,0.0349,-0.0132
45.79,0.3506,0.0973,-0.013
45.8,0.3506,0.141,-0.013
45.81,0.351,0.1838,-0.013
45.82,0.3506,0.1838,-0.0478
45.83,0.3079,0.1838,-0.0157
45.84,0.3521,0.1838,-0.0157
45.85,0.3964,0.184,-0.0157
45.86,0.396,0.1838,-0.0157
45.87,0.3964,0.1838,-0.0157
45.88,0.3964,0.0913,0.0164
45.89,0.3964,-0.0012,-0.017
45.9,0.38,-0.0012,-0.0504
45.91,0.38,-0.0012,-0.0101
45.92,0.38,-0.0012,-0.035
45.93,0.3641,-0.0237,-0.0352
45.94,0.4126,-0.0064,-0.0176
45.95,0.4249,-0.0064,-0.0152
45.96,0.4372,-0.0064,-0.0128
45.97,0.4316,0.0109,-0.0134
45.98,0.4316,0.0115,0.0135
45.99,0.4261,0.0115,-0.0118
46.0,0.4115,0.0115,-0.0201
46.01,0.3969,0.0121,-0.0284
46.02,0.405,-0.0701,-0.0197
46.03,0.3911,-0.0701,0.0164
46.04,0.3911,-0.0701,0.0164
46.05,0.3911,-0.07,0.0164
46.06,0.391,-0.07,0.0164
46.07,0.391,-0.0701,0.0164
46.08,0.3911,-0.0701,0.0526
46.09,0.3911,-0.0701,-0.0172
46.1,0.3911,-0.1523,-0.0199
46.11,0.3911,-0.0816,-0.0274
46.12,0.3911,-0.0108,-0.0349
46.13,0.3911,0.06,0.0144
46.14,0.3772,0.1307,0.0182
46.15,0.387,0.201,0.0182
46.16,0.387,0.201,0.0182
46.17,0.387,0.2712,0.0219
46.18,0.3969,0.1935,0.0322
46.19,0.4374,0.116,0.0118
46.2,0.478,0.0384,0.0118
46.21,0.4486,0.0384,-0.0087
46.22,0.449,0.0384,0.0015
46.23,0.449,0.038,0.0117
46.24,0.4486,0.0384,0.005
46.25,0.4486,0.0384,-0.0107
46.26,0.419,0.0384,-0.0265
46.27,0.3903,0.038,-0.0372
46.28,0.3688,0.0384,-0.0372
46.29,0.3688,0.0384,-0.0372
46.3,0.3688,0.031,-0.0372
46.31,0.379,0.031,-0.0372
46.32,0.3883,0.0232,-0.0479
46.33,0.409,0.0232,-0.1113
46.34,0.4293,0.0595,-0.041
46.35,0.4503,0.0426,-0.0416
46.36,0.4194,0.043,-0.0442
46.37,0.4194,0.0426,-0.0442
46.38,0.4194,0.0426,-0.0468
46.39,0.419,0.0426,-0.0441
46.4,0.419,0.043,-0.0441
46.41,0.4194,0.043,-0.0413
46.42,0.4194,0.0426,-0.052
46.43,0.3885,0.0426,-0.0417
46.44,0.3633,0.0257,-0.0506
46.45,0.397,-0.0441,0.019
46.46,0.397,-0.0441,0.054
46.47,0.397,-0.0441,0.0886
46.48,0.397,-0.1139,0.0135
46.49,0.397,-0.0325,0.0575
46.5,0.397,0.0489,0.0121
46.51,0.397,0.0489,-0.0334
46.52,0.4308,0.0489,-0.0574
46.53,0.5204,0.0489,-0.0574
46.54,0.565,0.049,-0.069
46.55,0.565,0.049,-0.0814
46.56,0.61,0.0489,-0.0338
46.57,0.5398,0.049,-0.0338
46.58,0.4696,0.0489,-0.01
46.59,0.4008,0.0489,0.0137
46.6,0.332,0.0864,-0.02
46.61,0.3559,0.1239,-0.0101
46.62,0.3959,0.1324,-0.0172
46.63,0.3959,0.132,-0.0172
46.64,0.3959,0.1324,-0.0172
46.65,0.3959,0.1324,-0.0243
46.66,0.3959,0.1409,-0.0233
46.67,0.4359,0.0878,-0.0223
46.68,0.3929,0.0346,-0.0177
46.69,0.3379,0.045,-0.0177
46.7,0.283,0.045,-0.0177
46.71,0.3362,0.045,-0.0177
46.72,0.3362,0.045,-0.0177
46.73,0.3362,0.0554,-0.0131
46.74,0.3836,0.1074,-0.041
46.75,0.431,0.1593,-0.0434
46.76,0.431,0.2112,-0.0434
46.77,0.4196,0.2632,-0.0457
46.78,0.4398,0.2632,-0.0181
46.79,0.4398,0.263,-0.0087
46.8,0.4398,0.2632,0.0007
46.81,0.4398,0.3364,0.0282
46.82,0.4398,0.4096,0.0557
46.83,0.4398,0.3484,0.0204
46.84,0.46,0.2871,0.0147
46.85,0.4129,0.2258,-0.0136
46.86,0.3658,0.2258,-0.0136
46.87,0.3658,0.2258,-0.0136
46.88,0.3658,0.226,-0.0136
46.89,0.3658,0.2258,-0.0419
46.9,0.4065,0.1688,0.0101
46.91,0.4619,0.1119,-0.0042
46.92,0.4174,0.0529,0.005
46.93,0.373,-0.006,0.0134
46.94,0.4148,-0.006,0.031
46.95,0.4567,-0.006,-0.0105
46.96,0.4288,-0.0503,0.0024
46.97,0.4288,-0.0946,-0.0025
46.98,0.4288,-0.0946,-0.0055
46.99,0.4288,-0.0946,-0.0185
47.0,0.4288,-0.0946,-0.0315
47.01,0.4288,-0.0946,-0.0346
47.02,0.4288,-0.078,-0.0346
47.03,0.4288,-0.0616,-0.0346
47.04,0.401,-0.0616,-0.0377
47.05,0.399,-0.0616,-0.0372
47.06,0.3962,-0.0616,-0.0372
47.07,0.4332,-0.0616,-0.0366
47.08,0.433,-0.0616,0.0169
47.09,0.4332,-0.058,-0.0147
47.1,0.4703,-0.0262,-0.0332
47.11,0.4487,-0.0262,-0.0347
47.12,0.5399,-0.0262,-0.0034
47.13,0.4495,-0.0262,-0.0034
47.14,0.4495,-0.0262,-0.0034
47.15,0.4495,-0.0262,-0.0034
47.16,0.4495,0.0057,0.028
47.17,0.4495,0.081,0.0254
47.18,0.4495,0.081,-0.0402
47.19,0.4495,0.1562,-0.0262
47.2,0.45,0.0776,0.0042
47.21,0.45,-0.001,0.0042
47.22,0.4495,-0.0796,0.0345
47.23,0.4495,-0.1582,0.0579
47.24,0.4495,-0.2368,0.0415
47.25,0.4495,-0.3154,0.0337
47.26,0.4495,-0.3154,0.0337
47.27,0.4495,-0.3154,0.0259
47.28,0.4495,-0.3154,0.0134
47.29,0.4495,-0.2562,-0.005
47.3,0.4495,-0.197,-0.005
47.31,0.4495,-0.1342,-0.0233
47.32,0.4495,-0.0714,-0.0525
47.33,0.4495,-0.0152,-0.0557
47.34,0.4495,-0.0152,-0.0074
47.35,0.4495,-0.0152,0.0408
47.36,0.4495,-0.0152,-0.0337
47.37,0.4495,-0.0152,-0.027
47.38,0.4495,-0.0152,-0.0193
47.39,0.3591,-0.0152,-0.0193
47.4,0.3312,-0.0152,-0.0193
47.41,0.3033,-0.0152,-0.019
47.42,0.3931,-0.0152,-0.019
47.43,0.3345,-0.0152,-0.0193
47.44,0.3345,0.041,-0.0193
47.45,0.3345,0.1188,-0.0193
47.46,0.3345,0.1188,-0.0193
47.47,0.305,0.1188,-0.0049
47.48,0.2758,0.1188,0.0093
47.49,0.358,0.1188,0.0235
47.5,0.358,0.1188,-0.025
47.51,0.358,0.1188,-0.0736
47.52,0.358,0.1967,0.0039
47.53,0.358,0.1194,0.0144
47.54,0.358,0.022,0.0144
47.55,0.358,0.022,0.025
47.56,0.358,-0.0754,-0.0016
47.57,0.358,-0.0754,-0.0273
47.58,0.358,-0.0754,0.0109
47.59,0.358,-0.0754,-0.0081
47.6,0.358,-0.0754,-0.0272
47.61,0.358,-0.0283,-0.012
47.62,0.4403,0.0025,0.0245
47.63,0.3804,0.0025,0.0191
47.64,0.3205,0.0025,0.0137
47.65,0.3205,0.0025,-0.0058
47.66,0.3205,0.0025,-0.0002
47.67,0.3334,0.0025,-0.0002
47.68,0.3462,0.0025,-0.0002
47.69,0.42,0.0025,0.0054
47.7,0.4928,0.0332,0.0078
47.71,0.4578,0.0052,0.0101
47.72,0.4578,0.0052,-0.0072
47.73,0.4227,-0.0228,-0.011
47.74,0.4649,-0.0462,-0.0069
47.75,0.4649,-0.0462,-0.0074
47.76,0.5071,-0.0462,-0.0074
47.77,0.476,-0.0462,-0.0074
47.78,0.4454,-0.0462,-0.0074
47.79,0.4454,-0.0462,-0.0078
47.8,0.4454,-0.0462,-0.0021
47.81,0.445,-0.0462,-0.0021
47.82,0.4454,-0.0462,-0.0021
47.83,0.4454,-0.0462,-0.0021
47.84,0.445,-0.0462,-0.0021
47.85,0.4454,-0.0462,-0.0021
47.86,0.4454,-0.0462,0.0036
47.87,0.3838,-0.0462,-0.0169
47.88,0.3907,-0.0462,0.001
47.89,0.3976,-0.046,0.001
47.9,0.3456,-0.0462,0.001
47.91,0.2937,-0.0462,0.001
47.92,0.3715,-0.046,0.0188
47.93,0.4493,-0.0462,0.0256
47.94,0.4174,-0.0462,-0.0147
47.95,0.4174,-0.0462,-0.0138
47.96,0.4174,-0.0697,-0.0051
47.97,0.3856,-0.0442,-0.0091
47.98,0.3901,-0.044,-0.004
47.99,0.3901,-0.0442,-0.029
48.0,0.3901,-0.044,-0.0373
48.01,0.3901,-0.0442,-0.0411
48.02,0.3901,-0.0188,-0.0449
48.03,0.3946,-0.0301,-0.0457
48.04,0.4338,0.0228,-0.0325
48.05,0.4338,0.0228,-0.0372
48.06,0.4731,0.0228,-0.038
48.07,0.4091,0.0228,-0.0388
48.08,0.439,0.0228,-0.0586
48.09,0.439,0.0228,-0.0367
48.1,0.4688,0.0757,-0.0148
48.11,0.4321,0.1131,-0.0136
48.12,0.4321,0.1131,-0.0136
48.13,0.4321,0.1131,-0.0136
48.14,0.4321,0.1131,-0.0136
48.15,0.4321,0.1505,-0.0136
48.16,0.4321,0.135,-0.0136
48.17,0.4321,0.135,-0.0123
48.18,0.3954,0.135,-0.0228
48.19,0.4013,0.135,-0.0228
48.2,0.401,0.135,-0.0228
48.21,0.401,0.135,-0.0334
48.22,0.4013,0.135,0.0077
48.23,0.4013,0.135,0.0488
48.24,0.4013,0.135,0.0861
48.25,0.4013,0.135,0.0677
48.26,0.415,0.135,0.0493
48.27,0.4285,0.135,0.0223
48.28,0.4285,0.135,-0.0495
48.29,0.428,0.135,-0.0088
48.3,0.4285,0.135,0.032
48.31,0.428,0.135,0.032
48.32,0.4285,0.135,-0.0236
48.33,0.4285,0.135,-0.0047
48.34,0.4285,0.1194,-0.0143
48.35,0.4285,0.1103,-0.0099
48.36,0.4285,0.0739,0.0065
48.37,0.4498,0.0452,-0.0042
48.38,0.3984,0.0165,0.0052
48.39,0.3984,0.0296,0.0145
48.4,0.398,0.0428,-0.0157
48.41,0.398,0.0428,-0.0459
48.42,0.3984,0.007,-0.038
48.43,0.398,0.007,-0.038
48.44,0.3984,-0.029,-0.038
48.45,0.398,-0.029,-0.038
48.46,0.3984,-0.029,-0.038
48.47,0.3469,-0.029,-0.0301
48.48,0.3766,-0.029,-0.0362
48.49,0.4063,-0.029,-0.0427
48.5,0.391,-0.029,-0.0298
48.51,0.391,-0.0224,-0.017
48.52,0.3766,0.0056,-0.0365
48.53,0.3401,0.0286,-0.0275
48.54,0.3206,0.0286,-0.041
48.55,0.321,0.0286,-0.0551
48.56,0.321,0.0286,-0.0827
48.57,0.321,0.0286,-0.0415
48.58,0.321,0.0286,-0.0415
48.59,0.3206,0.0286,-0.0004
48.6,0.3206,0.0286,0.0008
48.61,0.3206,0.0286,0.0008
48.62,0.321,0.0286,0.0008
48.63,0.3206,0.0286,0.0008
48.64,0.3206,0.0286,0.0008
48.65,0.321,0.0286,0.0019
48.66,0.321,0.0515,-0.0353
48.67,0.321,-0.0408,-0.0353
48.68,0.3206,-0.0408,-0.0353
48.69,0.321,-0.1332,-0.0724
48.7,0.3206,-0.1332,-0.0142
48.71,0.321,-0.1332,-0.0142
48.72,0.3206,-0.1332,-0.0142
48.73,0.3206,-0.1332,0.0441
48.74,0.3206,-0.1332,0.0341
48.75,0.3206,-0.0404,0.0341
48.76,0.3206,0.0524,0.0241
48.77,0.355,0.0524,0.0498
48.78,0.355,0.0524,0.0498
48.79,0.355,0.0524,0.0498
48.8,0.355,0.0524,0.0755
48.81,0.3898,0.0011,-0.0096
48.82,0.3211,-0.0071,-0.022
48.83,0.3606,-0.0071,-0.016
48.84,0.361,-0.0071,-0.0099
48.85,0.3606,-0.0071,0.0026
48.86,0.3606,-0.0153,-0.0091
48.87,0.3606,-0.034,-0.0091
48.88,0.3606,-0.034,-0.009
48.89,0.3606,-0.034,-0.0091
48.9,0.361,-0.034,-0.0209
48.91,0.361,-0.034,0.0018
48.92,0.361,-0.034,0.014
48.93,0.3606,-0.034,-0.036
48.94,0.361,-0.034,-0.0859
48.95,0.361,-0.034,-0.068
48.96,0.361,-0.034,-0.068
48.97,0.361,-0.034,-0.0502
48.98,0.3606,-0.034,-0.0278
48.99,0.3606,-0.034,-0.017
49.0,0.4,-0.0526,-0.025
49.01,0.3689,-0.0493,-0.029
49.02,0.3875,-0.046,-0.0362
49.03,0.3843,-0.0658,-0.0361
49.04,0.3784,-0.0855,-0.0273
49.05,0.4008,-0.0496,-0.0157
49.06,0.4231,-0.0496,-0.0136
49.07,0.3342,-0.0496,-0.014
49.08,0.3342,-0.0496,-0.0136
49.09,0.3342,-0.0496,-0.0136
49.1,0.3342,-0.0496,-0.014
49.11,0.3342,-0.0496,-0.0136
49.12,0.3342,-0.0496,-0.0136
49.13,0.3342,-0.0496,-0.013
49.14,0.334,-0.0138,-0.0116
49.15,0.3342,-0.0597,-0.0193
49.16,0.2454,-0.1056,-0.0328
49.17,0.3015,-0.1574,-0.0463
49.18,0.3576,-0.2092,-0.0404
49.19,0.4136,-0.2092,-0.0346
49.2,0.4697,-0.2092,-0.0208
49.21,0.4697,-0.2092,-0.0208
49.22,0.4887,-0.1146,-0.0071
49.23,0.4304,-0.0201,-0.0327
49.24,0.4044,-0.0775,0.0056
49.25,0.4631,-0.0775,0.0056
49.26,0.4631,-0.0775,0.044
49.27,0.4631,-0.0775,0.0128
49.28,0.4631,-0.1349,-0.0068
49.29,0.4631,-0.092,0.0099
49.3,0.4631,-0.092,-0.0422
49.31,0.475,-0.092,-0.0322
49.32,0.4876,-0.092,-0.0322
49.33,0.488,-0.092,-0.0322
49.34,0.4876,-0.0492,-0.0221
49.35,0.4534,0.0007,-0.021
49.36,0.4542,0.0007,-0.0198
49.37,0.4551,0.0007,-0.0053
49.38,0.4542,0.0007,-0.0152
49.39,0.4542,0.0007,-0.0477
49.4,0.4542,0.0007,-0.0384
49.41,0.454,0.0007,-0.0245
49.42,0.454,0.0007,-0.0106
49.43,0.4533,0.0007,-0.0268
49.44,0.4298,0.0007,-0.0277
49.45,0.4298,0.0505,-0.0398
49.46,0.4298,0.0323,-0.0327
49.47,0.418,0.0323,-0.0437
49.48,0.418,0.0323,-0.0196
49.49,0.4064,0.0323,-0.02
49.5,0.417,0.0323,-0.0196
49.51,0.4274,0.0323,-0.008
49.52,0.4274,0.0323,0.0045
49.53,0.4483,0.0323,-0.0297
49.54,0.4667,0.0323,-0.0406
49.55,0.444,0.0323,-0.0416
49.56,0.444,0.0323,-0.0426
49.57,0.4212,0.0323,-0.0371
49.58,0.5141,0.0323,-0.031
49.59,0.514,0.0141,-0.0251
49.6,0.514,-0.0436,-0.0141
49.61,0.514,-0.0436,-0.0031
49.62,0.5141,-0.0436,-0.0146
49.63,0.502,-0.1013,-0.0146
49.64,0.4901,-0.1546,-0.026
49.65,0.4901,-0.1546,-0.0388
49.66,0.4378,-0.1546,-0.0517
49.67,0.3854,-0.2079,-0.0522
49.68,0.3854,-0.157,-0.0483
49.69,0.3854,-0.106,-0.0262
49.7,0.3854,-0.106,-0.0347
49.71,0.3977,-0.106,-0.0368
49.72,0.3845,-0.106,-0.0389
49.73,0.3845,-0.106,-0.0664
49.74,0.3713,-0.106,-0.0258
49.75,0.3616,-0.106,-0.0103
49.76,0.376,-0.106,-0.003
49.77,0.376,-0.106,0.0052
49.78,0.376,-0.009,-0.0475
49.79,0.376,0.0881,-0.0224
49.8,0.376,0.1804,0.0026
49.81,0.3904,0.1304,0.0
49.82,0.346,0.0805,-0.029
49.83,0.346,0.0805,-0.0242
49.84,0.346,0.0805,-0.0484
49.85,0.346,0.0156,-0.0386
49.86,0.346,0.0156,-0.0386
49.87,0.346,-0.0494,-0.0386
49.88,0.346,0.013,-0.0288
49.89,0.346,0.013,-0.0545
49.9,0.346,0.013,-0.0326
49.91,0.346,0.013,-0.0326
49.92,0.346,0.013,-0.0108
49.93,0.3016,0.013,-0.0162
49.94,0.347,0.013,-0.0162
49.95,0.347,0.013,-0.0216
49.96,0.3918,0.0754,0.0085
49.97,0.436,0.0212,-0.0015
49.98,0.4418,0.0813,-0.0035
49.99,0.4418,0.1414,0.0079
50.0,0.4476,0.0504,-0.0107
50.01,0.4201,0.0728,0.003
50.02,0.4201,0.0728,0.0173
50.03,0.4201,0.0728,0.0182
50.04,0.42,0.0728,0.0072
50.05,0.4201,0.0951,-0.0339
50.06,0.406,0.0504,0.0091
50.07,0.406,0.0504,0.0521
50.08,0.3926,0.0504,0.0342
50.09,0.4088,0.0504,0.0163
50.1,0.425,0.0056,-0.024
50.11,0.4386,0.0666,-0.044
50.12,0.445,0.0666,-0.0643
50.13,0.4522,0.1277,-0.0617
50.14,0.4484,0.0856,-0.0617
50.15,0.4446,0.0856,-0.0591
50.16,0.4762,0.0856,-0.0458
50.17,0.5077,0.0856,-0.0458
50.18,0.4548,0.0856,-0.0458
50.19,0.446,0.0856,-0.046
50.2,0.446,0.0856,-0.0458
50.21,0.446,0.0856,-0.0458
50.22,0.446,0.0856,-0.0458
50.23,0.446,0.0856,-0.0458
50.24,0.446,0.0856,-0.0458
50.25,0.446,0.0856,-0.0458
50.26,0.446,0.0856,-0.0458
50.27,0.446,0.0856,-0.0458
50.28,0.442,0.0856,-0.0458
50.29,0.4371,0.0856,-0.0458
50.3,0.4471,0.0856,-0.0326
50.31,0.4571,0.0856,-0.0129
50.32,0.4408,0.0435,-0.0052
50.33,0.431,0.0081,0.0025
50.34,0.421,0.0081,0.0183
50.35,0.421,0.0081,0.0105
50.36,0.421,0.008,0.0105
50.37,0.4013,0.0081,0.0027
50.38,0.4685,-0.0272,0.0097
50.39,0.4137,-0.0117,-0.0193
50.4,0.404,-0.0117,-0.016
50.41,0.3935,-0.0117,-0.013
50.42,0.3935,-0.0117,-0.0066
50.43,0.3733,-0.0117,-0.0131
50.44,0.399,-0.012,-0.0038
50.45,0.4252,-0.0117,0.0056
50.46,0.4252,-0.0117,0.0351
50.47,0.4772,-0.0117,0.033
50.48,0.418,-0.0117,0.0309
50.49,0.418,-0.0117,-0.0228
50.5,0.418,-0.0117,-0.0002
50.51,0.418,-0.0117,0.011
50.52,0.418,-0.012,0.0225
50.53,0.418,-0.0117,-0.0007
50.54,0.418,-0.0117,-0.0239
50.55,0.3587,-0.0117,-0.0414
50.56,0.3312,-0.0117,-0.034
50.57,0.3312,-0.0117,-0.014
50.58,0.3312,-0.0117,-0.0057
50.59,0.3312,-0.0117,0.0026
50.6,0.3312,0.0038,-0.0271
50.61,0.3312,0.0237,-0.028
50.62,0.3312,-0.0066,-0.028
50.63,0.3312,-0.0066,-0.0289
50.64,0.3312,-0.037,0.0008
50.65,0.3037,-0.0085,0.0085
50.66,0.3654,-0.0085,0.0085
50.67,0.365,-0.0085,0.0163
50.68,0.3654,0.02,-0.0091
50.69,0.4271,0.0962,-0.0057
50.7,0.3929,0.0962,-0.0173
50.71,0.405,0.1723,0.0223
50.72,0.417,0.0859,-0.0031
50.73,0.4738,-0.0006,-0.0275
50.74,0.5306,0.0563,-0.029
50.75,0.5998,0.1132,-0.0306
50.76,0.669,0.1132,-0.0526
50.77,0.6946,0.1132,-0.0526
50.78,0.6946,0.1132,-0.0746
50.79,0.6331,0.1132,-0.0601
50.8,0.5716,0.1132,-0.0601
50.81,0.5103,0.1132,-0.0601
50.82,0.449,0.1132,-0.0456
50.83,0.4487,0.1132,-0.0452
50.84,0.4487,0.0805,-0.0126
50.85,0.4487,0.0276,-0.0126
50.86,0.3794,0.0276,-0.0126
50.87,0.374,0.0276,0.0199
50.88,0.374,0.0276,-0.0724
50.89,0.3695,-0.0252,-0.0313
50.9,0.3596,0.0222,-0.021
50.91,0.3911,0.0222,-0.0106
50.92,0.4226,0.0222,-0.0106
50.93,0.3604,0.0222,0.0102
50.94,0.3604,0.0222,-0.0228
50.95,0.3604,0.0222,-0.0228
50.96,0.36,0.022,-0.0558
50.97,0.3604,0.0222,-0.0246
50.98,0.3604,0.0222,-0.0194
50.99,0.3604,0.0695,-0.0519
51.0,0.3604,0.0776,-0.0383
51.01,0.3604,0.0776,-0.0247
51.02,0.3788,0.0858,-0.0242
51.03,0.368,0.0269,-0.0124
51.04,0.368,0.0269,-0.0005
51.05,0.368,0.027,-0.0224
51.06,0.368,0.0269,-0.0224
51.07,0.368,0.0269,-0.0444
51.08,0.368,0.0269,-0.0383
51.09,0.368,0.0269,-0.038
51.1,0.368,0.0269,-0.0383
51.11,0.368,0.0269,-0.0383
51.12,0.368,-0.032,-0.038
51.13,0.368,-0.0363,-0.0383
51.14,0.368,-0.0363,-0.0383
51.15,0.3571,-0.0363,-0.0383
51.16,0.3678,-0.0363,-0.035
51.17,0.3678,-0.0363,-0.035
51.18,0.3678,-0.036,-0.035
51.19,0.3678,-0.0363,-0.0322
51.2,0.3784,-0.0405,-0.0245
51.21,0.3352,-0.0172,-0.0206
51.22,0.3692,-0.0172,-0.008
51.23,0.3692,-0.0172,-0.008
51.24,0.3692,-0.0172,-0.008
51.25,0.3692,-0.0172,-0.008
51.26,0.3692,-0.0172,-0.008
51.27,0.3692,-0.0172,-0.008
51.28,0.3692,-0.0172,-0.008
51.29,0.369,-0.0172,-0.008
51.3,0.3692,0.0062,0.0047
51.31,0.4031,0.0546,-0.001
51.32,0.4151,0.1029,-0.01
51.33,0.4151,0.0291,-0.0191
51.34,0.4151,-0.0446,0.0012
51.35,0.4151,-0.0446,0.0192
51.36,0.4151,-0.0446,0.0192
51.37,0.4151,-0.0827,0.0192
51.38,0.4151,-0.1207,0.0372
51.39,0.4151,-0.085,0.016
51.4,0.4151,-0.0492,0.016
51.41,0.4151,-0.0064,0.016
51.42,0.4151,-0.0064,0.016
51.43,0.4151,-0.0064,0.016
51.44,0.4271,-0.0064,0.016
51.45,0.479,-0.0064,-0.0052
51.46,0.479,0.0365,0.0126
51.47,0.479,0.04,0.0086
51.48,0.5309,0.04,0.0047
51.49,0.4662,0.04,-0.001
51.5,0.4662,0.04,-0.001
51.51,0.4662,0.04,-0.007
51.52,0.4015,0.04,-0.007
51.53,0.3343,0.04,-0.007
51.54,0.3858,0.04,-0.0188
51.55,0.4372,0.04,-0.0115
51.56,0.4116,0.04,-0.0224
51.57,0.3876,0.04,-0.0189
51.58,0.3876,0.04,-0.014
51.59,0.407,0.04,-0.0322
51.6,0.427,0.0434,-0.0322
51.61,0.4778,0.0431,-0.0322
51.62,0.478,0.0431,-0.0322
51.63,0.4778,0.0431,-0.0505
51.64,0.4778,0.0431,-0.0409
51.65,0.4778,0.0431,-0.0313
51.66,0.4778,0.0431,-0.012
51.67,0.5287,0.0431,-0.0502
51.68,0.523,0.0431,-0.0884
51.69,0.523,0.0431,-0.04
51.7,0.523,0.0431,0.0091
51.71,0.523,0.0431,-0.0129
51.72,0.523,0.0431,-0.0349
51.73,0.5172,0.0431,-0.0303
51.74,0.5196,0.0431,-0.0257
51.75,0.5196,0.0427,-0.0403
51.76,0.5196,0.0394,-0.04
51.77,0.522,0.0394,-0.0403
51.78,0.4786,0.0394,-0.0403
51.79,0.4786,0.0394,-0.0549
51.8,0.4786,0.0394,-0.006
51.81,0.4786,0.0394,0.0429
51.82,0.4352,0.0394,-0.0012
51.83,0.4042,0.0394,-0.0064
51.84,0.4042,0.0394,-0.0064
51.85,0.4042,0.0394,-0.0064
51.86,0.404,0.0394,-0.0064
51.87,0.4042,0.0394,-0.0115
51.88,0.3731,0.0394,-0.0218
51.89,0.4448,0.0394,-0.0321
51.9,0.445,0.0394,0.025
51.91,0.4448,0.0394,0.0088
51.92,0.461,0.0394,0.0088
51.93,0.4776,0.0394,-0.0074
51.94,0.4388,0.0394,-0.001
51.95,0.3546,0.0394,-0.001
51.96,0.3789,0.0394,0.0055
51.97,0.3789,0.0394,-0.0374
51.98,0.3789,0.0394,-0.0339
51.99,0.3789,0.0394,-0.0125
52.0,0.3789,0.0394,-0.0125
52.01,0.391,0.0394,-0.0125
52.02,0.4032,0.0394,-0.0125
52.03,0.3946,0.0394,-0.0125
52.04,0.3946,0.0394,0.0089
52.05,0.395,0.0394,0.0094
52.06,0.395,0.0394,0.01
52.07,0.395,0.0394,-0.0021
52.08,0.3946,0.0361,-0.0163
52.09,0.3946,0.0113,-0.0106
52.1,0.386,0.0113,-0.0125
52.11,0.3851,0.0113,-0.0073
52.12,0.4336,-0.0134,-0.0073
52.13,0.3982,-0.0277,-0.0073
52.14,0.3982,-0.0277,-0.0073
52.15,0.3982,-0.0277,-0.0073
52.16,0.3982,-0.0277,-0.0073
52.17,0.3982,-0.0277,-0.0021
52.18,0.3982,-0.0277,0.0085
52.19,0.3982,-0.0277,0.0085
52.2,0.3982,-0.028,0.0085
52.21,0.3982,-0.0277,0.0085
52.22,0.3982,-0.0277,0.0192
52.23,0.3982,-0.042,0.0091
52.24,0.3982,-0.043,-0.0006
52.25,0.3982,-0.043,0.0058
52.26,0.3982,-0.0439,0.0238
52.27,0.3982,-0.1161,0.0417
52.28,0.3629,-0.1161,0.022
52.29,0.4454,-0.1161,0.022
52.3,0.528,-0.1161,0.022
52.31,0.5017,-0.1161,0.022
52.32,0.5017,-0.1883,0.0024
52.33,0.5017,-0.1338,-0.0195
